path,sentence
common_voice_sw_35991376.mp3,hivyo basi ma tutoke ya fhamu na chese
common_voice_sw_36368148.mp3,shu yamenge ka ki mka
common_voice_sw_34991243.mp3,nasema spishini ya kwa kuoonyesha ya kuwa
common_voice_sw_34993284.mp3,mtuzi alitishawishi ku bidhaa zire
common_voice_sw_34993785.mp3,mahakama kimataifa ya jinai ilindwa mwaka elfu mbili na moja
common_voice_sw_34994805.mp3,yatralas ilijaa misitu katika algeria ya natuminisia e ne hililinu
common_voice_sw_35988112.mp3,usafi ni kitu kinachofanya nchi hiyo hu nato zaidi
common_voice_sw_35988357.mp3,weke idadi ya mambo magumuvu katikani kwe lako
common_voice_sw_35988765.mp3,zuri na kupele hapa na ba
common_voice_sw_35990317.mp3,pia hu upongali mazingira
common_voice_sw_37100592.mp3,tangazia moja kwa moja ku na baada saranza hi
common_voice_sw_34994009.mp3,hakunataka kumbutisho uki
common_voice_sw_34994347.mp3,serikali ya uingereza kwenye mkutano wa adhi
common_voice_sw_37057695.mp3,ndani ya visiwa vyagu sha na pemba na sherehe mbali mbali
common_voice_sw_37057986.mp3,amba badaye alikuwapenzi wa baba yake
common_voice_sw_30712711.mp3,kwa mara ya kwanza meis anaweza kuchaguliwa na kutangaza mshindi kwa kupata kura zo zote
common_voice_sw_30712712.mp3,a yanaji baada ya kushuguliwawa wandishi wengine wawili wakamatwa
common_voice_sw_35170647.mp3,hina hi hufa na wa wazitu mia tisa ma ta
common_voice_sw_35171128.mp3,kusambao ni kiteteka na wazee
common_voice_sw_36004780.mp3,hii ni dawa ya zi ngonge ambalo ilikuwa inatumiwa na kampuni ya waliyo
common_voice_sw_36005264.mp3,akaziangalia kama anayekagua kitutisha akageuka na kuondoka
common_voice_sw_36005970.mp3,ngara ipo katika wilaya ya kilwa
common_voice_sw_35271915.mp3,bado ilicheza vizuri kwa kutumia miguu yao kisafi
common_voice_sw_35272399.mp3,alisi kikubwa kamishaji ma mazi wao
common_voice_sw_35272498.mp3,alikuwa ya fananalia na kitika sadia
common_voice_sw_35078921.mp3,na uainilio nao sasa katika mwili linayo katika imani ya mwana wa mwi
common_voice_sw_35078923.mp3,usimamizi wa ukanda wa eneo la pwani ni jambo vinaloshughulikiwa na kutumika duniani kote
common_voice_sw_35092503.mp3,hii ushirikiano wetu na zifahamika ni kuhakikisha unatimiza malengo wetu
common_voice_sw_35092597.mp3,haya ndiyo mahitaji ya taasisi kisheria
common_voice_sw_30711854.mp3,katika kipindi cha masika maji wa mengi
common_voice_sw_30712035.mp3,mwili wa nkrumah ulichukuliwa na kwenda kuika utina mjinicla
common_voice_sw_30712049.mp3,mazingira hutozwa kwa njia mbalimbali
common_voice_sw_30574545.mp3,chakula chako si kikikamu vili
common_voice_sw_30574644.mp3,inakadiriwa kuwa waliweza kufanya kazi kutoka maeneo yaliyoshikiliwa na chama chati
common_voice_sw_30623646.mp3,chanjo ya po
common_voice_sw_30623693.mp3,hutokea katika taifa la jamhuri ya kidemokrasia ya kongo
common_voice_sw_30623745.mp3,tajiri amejenga nyumba ya moroco kumi
common_voice_sw_35988286.mp3,kwa kuwa na unanganifu kiye ameshudailiwawa mtutoto amepata kura nyingimbazo
common_voice_sw_35988988.mp3,n njia pekee ya ya kuondoanafasi hiyo matambiko basi ha nabwanataja kufany
common_voice_sw_35989596.mp3,kaulo nchi kwa zili kama waasi chacheze ambao inadhaa hasi wa kizazi kiria
common_voice_sw_36252355.mp3,pamoja na kuktabu mi mini kumi za ya za baga
common_voice_sw_28682183.mp3,wazi wa kwanza walikuwa wa mwanaji kutoka a lake
common_voice_sw_31728212.mp3,amin alikimbia kukwangeli liga na baadae ya sadia
common_voice_sw_31783497.mp3,wanafanananana na watambuka ya kumbeli
common_voice_sw_31783499.mp3,shein alikuwa makamu wa rais ko tanzania
common_voice_sw_31783711.mp3,wapare ni miongoni mwa makabila ambayo watu wake wamesoma sana
common_voice_sw_35087314.mp3,mauaji hayali yali inadhimisha kuhamahamasisha watotopenda kuja lingini
common_voice_sw_36367056.mp3,kisafiki maju hu alihamia marekani katika mji wa mpya ye ambako
common_voice_sw_36390783.mp3,niani juu lilopewa lina maana ga pichaza
common_voice_sw_35538745.mp3,pamoja na nchi ya kwakuwa ujume na mpyanais
common_voice_sw_35557525.mp3,ni ta
common_voice_sw_28741050.mp3,ndoa nichache
common_voice_sw_28741076.mp3,alipata kuwa bingwa wa uzito wa juu mara tatu
common_voice_sw_35151186.mp3,ha thamani kwakodudu maba
common_voice_sw_35151195.mp3,lakini tangu mwaka elfu moja mia mia saba sabini na saba
common_voice_sw_30575425.mp3,mabaria walijaribu kuwasiliana na meli nyingine na mamlakangine
common_voice_sw_30575460.mp3,vonaskot inakuleta kikosi chachezaji kumi na moja waliocheza na katika mashindano kifauti
common_voice_sw_30575490.mp3,kioongezekadi mili mita elfu moja na mia tano hadi elfu mbili
common_voice_sw_30646728.mp3,humasembango mwingi ni kungalea ku hasho
common_voice_sw_31192592.mp3,mwisho kabisa asili ya wasukumale na ole wa karibu na siwa churehe
common_voice_sw_34390432.mp3,lakinimechanganywa wamechanganya sana na wa kilindi na wamwengo
common_voice_sw_34390479.mp3,amekaza kwa hasi yake
common_voice_sw_34390580.mp3,abiria waingeweza kumwailia katika aljali ya me
common_voice_sw_34392910.mp3,mwafadhi ka sehemu tofauti zake
common_voice_sw_34393171.mp3,tubazuri ana za vidamii
common_voice_sw_28246070.mp3,tabia nchi ni ya joto na ya difi
common_voice_sw_28246356.mp3,ameheshimiwa na madhehebu mengi ya ukristo kama mtakatifu
common_voice_sw_28246379.mp3,anani mtoto mmoja wa kike
common_voice_sw_34992398.mp3,wapiga ku kuwa inagemea upande mmoja aulo siva mwandishi wetu kui
common_voice_sw_34992889.mp3,lakini kama viyechi alipigwa na mastora ya m mkono
common_voice_sw_34994658.mp3,aa ikawa peke yake na ingine ka peke yake nyingine ikawa peke yake
common_voice_sw_35155207.mp3,magoli ali nyumbani kwa tuve elfu kumi na nane
common_voice_sw_35155276.mp3,atumia kuwa ajili ya shighuli za kilimo
common_voice_sw_28259284.mp3,hasa alichuza nyiva za udongo
common_voice_sw_28259290.mp3,pia kuna maeneo ya sta
common_voice_sw_28261604.mp3,baada yajua nchi alilikuwa na nafasitika ma gava na wa kaifa
common_voice_sw_35187294.mp3,wengi za wengi sana katika e eneo moja hadi isisaidia
common_voice_sw_35187493.mp3,zimeziditi kupanda na hali ya maundu inasitisha mashamba ya auk
common_voice_sw_35187552.mp3,wa hivyo ni dada wachezaji wa sasa
common_voice_sw_35270292.mp3,li kazi na wamalipo pengine makubwa aja
common_voice_sw_35270341.mp3,ya ya muongezeka sana na hii
common_voice_sw_36365530.mp3,wadai kuwachamiati we wa kiswahilinatokana na kiarabu yavyothi tisha kuwa hapasaka
common_voice_sw_35144995.mp3,ina sehemu zangi yohali
common_voice_sw_35149609.mp3,hi humbajimbele ya mumbopo sakuna msingilioni kuowa na ji
common_voice_sw_35149675.mp3,kika jeshi letu limesaidia kwa kiasi kikubwa sana kwakombo watu hawa
common_voice_sw_35154767.mp3,inadhisha uka wa wa kisiasa na tu naini hapakuwa
common_voice_sw_35154879.mp3,kiangalia serikali zote zilizopapatashirika ku katika nchi zi za kuribu
common_voice_sw_36617339.mp3,bedi nyingine ni maumivu la kuo na kisha
common_voice_sw_36039321.mp3,nyerere alikuwa kupambana nchi kutoaniongo mwa nchi ma
common_voice_sw_36056602.mp3,ni kuchukulizanapenda kwalani kwa utahiriwa nje ma lakini na tababu
common_voice_sw_37216604.mp3,watute walifahamika kwa jina moja la uhawa
common_voice_sw_37217770.mp3,pia ametoa mchango wakemani kuwasaidia tanzania saa vijanana alisema waziri mkuu tumemboteza
common_voice_sw_37221125.mp3,ndiye ujumla wa mwisho alitoni wakati ndege vingu
common_voice_sw_30630798.mp3,makati utawala wa kisultani aliji yake ilikuwa chini ya familia yake
common_voice_sw_30631112.mp3,madikteta mwalimu ninyasa raia wawe wali kawala
common_voice_sw_30631189.mp3,akipitia cha mu mifuko ya kimani nawimbo na mabaki ga kama chakula
common_voice_sw_30621831.mp3,tiba nani kishamba ziliiwasaidia sana kujibu magonjwa mbalimbali kama kuru kiru na kuda na kadhalika
common_voice_sw_30621924.mp3,kenyameaweza kurudisha wa ma pia ya wamasai ya asili
common_voice_sw_30667452.mp3,aka makamu mkuu wa jeshi aliyekuwa bado uingereza
common_voice_sw_34599469.mp3,kwasabababubi tunaamini kwambacha kazi hu yani uchaguzinza
common_voice_sw_34599470.mp3,tunguzwa zikawa thelathini na chache
common_voice_sw_35126506.mp3,ziki na bigo kwa pamoja wadizaa watoto wawili
common_voice_sw_35126704.mp3,mi sitini na nane zaidi raiaongocha wa tanzania hau kenya pia zamani
common_voice_sw_35126937.mp3,rediolianza kukua kwa kasi huko maji zingine zilianzisha kukuza mshindani
common_voice_sw_35154681.mp3,muziki ni moja kati asiri kubwa ya mana lisi zanzibarka
common_voice_sw_35154793.mp3,mfano kama huo ulifanyika wakati alipokuwa na tarehe ya uvuvi ya mwanamke wake anapenda
common_voice_sw_35154999.mp3,na magharibi mwa ulaya pia kwande nyingine za dunia
common_voice_sw_36102714.mp3,ku na hadhi ya hiyo na kutanza zaidi ya elfu mbili
common_voice_sw_36386754.mp3,kibiashara tuini vya machanya
common_voice_sw_37955162.mp3,zingatia usafi kama vile kunaonekonono kabla na baada ya kumkomua kila ngamia
common_voice_sw_37964491.mp3,wakisubiri kilazi kazinafanywa na mamlaka yadhibibiti wa nishati na victoli apli kumi na nne
common_voice_sw_37964505.mp3,waganda wanaoishi karibu na mpaka wa tanzaniamekuwakivyoka mpaka kununua pectoli
common_voice_sw_37964525.mp3,baadhi ya waasi haowalirudi ku
common_voice_sw_30630318.mp3,nkrumarumah alisema kuwa lipenda nikafurahi kujadili na
common_voice_sw_30630763.mp3,kupelekea kuanza kujua ili kuipuka athari ali kubwa
common_voice_sw_30679326.mp3,kuhusu idadi waliouawa
common_voice_sw_30586899.mp3,alikuwa mkristo wa alibakizwa wa kufuata sheria zote za kanisa
common_voice_sw_30588849.mp3,ni muhimuna vyakula vifia na kupungua kisukari aina ya kwanza
common_voice_sw_31229278.mp3,alikuwa na tabia mzuri mwenyejabu la anashima na morekamasomo
common_voice_sw_31229405.mp3,mengi manti na mimeatoa arurufu nzuri inapatikana kwa wingingu
common_voice_sw_31229406.mp3,pep kazi mbae si mchezo umeme
common_voice_sw_31229515.mp3,kili ili kwenyeweza kunda ma kwa sababu zabiashara
common_voice_sw_35127851.mp3,piashe ma ma ma sa
common_voice_sw_35189234.mp3,isbari ali dazingida
common_voice_sw_35189338.mp3,serika magharibi alichi
common_voice_sw_35189362.mp3,ali me hinyeki mamoyo la kusisi
common_voice_sw_35189371.mp3,mamia watulia ni mu sababu wamasai wanataanam asi za
common_voice_sw_30621012.mp3,ndejana hao wanajijipatia kipato kupitia wale watalii wanaokuja kupanda milima
common_voice_sw_30621043.mp3,kazi kwaza
common_voice_sw_30621264.mp3,kwa mara ni mkuu wa wanajeshi wa tatu wa uganda alitambuliwa na inerate kaskazini
common_voice_sw_28740403.mp3,upande wa utawala ni sehemu ya jahuri ya morizi
common_voice_sw_28740427.mp3,anachezea timu ya taifa ya uhai
common_voice_sw_28740433.mp3,mechi kubwa ya misri ilikuwa sehemu ya dola ma roma
common_voice_sw_28740446.mp3,kabla ya kujiunga na siasa alifundisha kwenye chuo kikuu cha dar es salaam
common_voice_sw_30629769.mp3,aligamaliliza chuo aliweza kugiriwa benki kuu
common_voice_sw_36389911.mp3,jumbali madfa haraka na sisi jeshi hamusia
common_voice_sw_36389966.mp3,kosa zishaji vitano ku so ku la uingereza
common_voice_sw_30628211.mp3,mimi namba kila siku
common_voice_sw_36255440.mp3,mwanzo wadhani wake ya kiwemo mmoja wa warika
common_voice_sw_35168096.mp3,hadi kwame co peke aliis zamani wate vi kwani
common_voice_sw_35170823.mp3,sada kuula chakula chechemi sa saba
common_voice_sw_35167357.mp3,awa ameweza akachi ngazi
common_voice_sw_36465115.mp3,mvua ilikuwa imepi mikubwa sanangewezasemaji na sharashati
common_voice_sw_36465485.mp3,albamu waliotoa ili kwa jina na nakibude na sipesonle
common_voice_sw_36688092.mp3,macha lakini kwa sasa huo usaidizi
common_voice_sw_37083933.mp3,majeshi ambayo wanamtikiongozi wa ligeka nali momapetafi yameendelea
common_voice_sw_37084054.mp3,mkuu wa familia alitaa kutanga boti uo kwa waji
common_voice_sw_37086262.mp3,machangazi natawala kima machi ni cote de vo nanjwa
common_voice_sw_37087630.mp3,ta elfu mbili na nane
common_voice_sw_35146060.mp3,kuna baadhi ya mikipatikana katika misitu iliyo pekee viniani
common_voice_sw_35146064.mp3,ve pekse alipanga titani kina wa familia wa kama
common_voice_sw_35146449.mp3,bekizo hizi hifanike kwa amani ki
common_voice_sw_28259621.mp3,kuna kammpasi tatu
common_voice_sw_28259711.mp3,anachama baraza la mawasi wanaweza kuteuliwa minguni mwa mau nje ya buli
common_voice_sw_28259846.mp3,inasemekana alizaliwa na mtu sangi messivinia hi
common_voice_sw_37091687.mp3,mitinakanini
common_voice_sw_37093842.mp3,hati ki kuko kaida
common_voice_sw_37101777.mp3,kutambia napeleoweka
common_voice_sw_31308125.mp3,siasa mpya ya gs mo iliruhusu kutoa maoni mbalimbali
common_voice_sw_31308241.mp3,zinazoingizia mapato makubwa sana kutokana na mizigo inayotoka na kuingia katika bandari hizo
common_voice_sw_31308286.mp3,ambayo alipa katika michi mia moja sabini na nane
common_voice_sw_35003734.mp3,kwa kilata udongo wa kutumwa ambazo zilitengenezwa kati yamia
common_voice_sw_34591935.mp3,kabla ya kupitishwa kwa mfuala huo na bunge mamilio ya wafanyakazi
common_voice_sw_34592035.mp3,kwa kutemba kwa jumla siku mbili na moja
common_voice_sw_34592077.mp3,kwa sababu hiyo hiitwa kitozaliwa kitaitwachakatifu mwanau
common_voice_sw_34592158.mp3,kufuatia kushindwa kwake katika uchaguzi wa ndani wanafia mwenye kikiti chama cha demokrasia
common_voice_sw_34592348.mp3,ma madaraka nchini u utuki ililiisema inafuatiliza kwa wasiwasi hali
common_voice_sw_34921979.mp3,wametoa nadharia tete kwamba wakati wa matumizi ya dawa sababu
common_voice_sw_34993987.mp3,njia mbili huchangani
common_voice_sw_34994334.mp3,watu wanavuka lakini kigo
common_voice_sw_28808611.mp3,spishi nyingi zina rangi kadi kama nyekundu na nchano
common_voice_sw_28808625.mp3,baada ya kuongezeka kwa vitabu watu wengi zaidi walianza kusoma
common_voice_sw_28825531.mp3,yeye ni niislamu
common_voice_sw_28825571.mp3,kupigwa chajo tena wa si lazima
common_voice_sw_30378538.mp3,katika mwaka wake wa kwanza nchinispania
common_voice_sw_28259656.mp3,mlima wa kilimanjaro una theji lakini kwambali na maziwa ya chanzo cha nai
common_voice_sw_28259883.mp3,hauna mwisho au mwannzo hanya kwana aundeme
common_voice_sw_28259962.mp3,baada ya kuchambuarithi wake mtakatifu katika maisha ye elimu aliondoka barcelona
common_voice_sw_28262350.mp3,watu walikutana sehemu moja karibu nata upande mmoja wawili
common_voice_sw_37034584.mp3,na kuhusika kwenye uchachezi uliochangia
common_voice_sw_30562041.mp3,shein alikuwa rais wa awamu ya saba na mwenyekiti wa baraza la wa wakiliishi
common_voice_sw_30562112.mp3,hata kanisa la kwanza kujengwa nchini ilijengwa kanda eneo la maji muheta
common_voice_sw_30562113.mp3,sisititizo wanaendelea kutolewa juu ya kujijenda nafiko kumi na tisa
common_voice_sw_30562158.mp3,kuwa yajengwa kwa msaada marekani eis sile
common_voice_sw_30562234.mp3,uwepo wa afyaya kwa munadamu suala ham msingi
common_voice_sw_30562242.mp3,anapaswa awa ya aflazee mwenye mifugo mingi na asili ya kuzaliwa ya kimasai
common_voice_sw_30562326.mp3,mbinu za wanyaturu katika vita hivi ilikuwa mzeele chama hicho
common_voice_sw_30574656.mp3,kila mfumo wa miakaliowe kwa umegawanyika katika pande mbili
common_voice_sw_30574657.mp3,maajabu ni kwa mtoto mmoja alikotwa na mzee ulaya
common_voice_sw_30709888.mp3,amesema mchango wa viongozi wanawake wa kiwemo wastaafu umeleta mabadiliko makubwa katika maendeleo
common_voice_sw_30709898.mp3,bibi zopi pia akanyolewa kichwa chake na kuondo mime wa atachinja
common_voice_sw_34992068.mp3,watururuki walilipoteza kwanzistatini na za kuuna haki safia
common_voice_sw_34993355.mp3,ka kuna wa mwandishi wewezi kuita robati mwile
common_voice_sw_34995196.mp3,tanzania inaendelea kubana uhuru wa vyombo vya habari
common_voice_sw_34991763.mp3,mtu sizuri sana hutwa nyama wa mwiritu
common_voice_sw_34992350.mp3,zitu saba ambavyo kila baba hatakuwa
common_voice_sw_34994066.mp3,kati ya hayo hayaji chochote katika maisha
common_voice_sw_34994261.mp3,tuko na ushirikiano imara na jukumu yetu
common_voice_sw_34995293.mp3,pembeni alifani mapema
common_voice_sw_30642080.mp3,inasemekana huduma za uchunguzi wa vikosi vya asili kutoka marekani na uingereza zilitokea upinzani
common_voice_sw_30642081.mp3,wakipelerekwa katika mashamba ya kilimo cha mazao mbalimbali
common_voice_sw_30642114.mp3,pia ipo tivu tu ina akiwa pia inaongezeka pia somalia
common_voice_sw_30642147.mp3,taifa la sene hu limaliza michuano ilikuwa nafasi ya tatu
common_voice_sw_30642149.mp3,ambao hupatikana kwa wingi katika maeneo yanayozunguka
common_voice_sw_30642167.mp3,ziwa kisiba lina historiaria nyingi za kushangaza na kugrafia
common_voice_sw_35270044.mp3,mi hiijiangaliarulambia leo lafiki katika kipindi cha miaka ni nnetatizo hili
common_voice_sw_35270101.mp3,michakato yabunda kutoka kwa vijana ma ja kiaf
common_voice_sw_35270154.mp3,wa bimaka malo mabinzo michatonge hende a sanngede kiero
common_voice_sw_30623980.mp3,pia ametwaa makombemengi akiwa ujerumani
common_voice_sw_30624019.mp3,tati wa nne ni wa na yupofaidi
common_voice_sw_30624044.mp3,magufu bazi kila siku
common_voice_sw_30711920.mp3,mkoa huu una jumla ya watu milioni moja nukta tano
common_voice_sw_30711934.mp3,upekee wa guardiola umetokana na uwezo wa bielsa
common_voice_sw_30711962.mp3,ki taifa la kila mtungo inajua vivu chi yambi yake
common_voice_sw_30712011.mp3,shini kenya wamasai wanapatika kauchi ya nara
common_voice_sw_30629763.mp3,nalndo jule alifunga bao pekeensi fainake
common_voice_sw_30629897.mp3,bethi wa chakula da ki usazi
common_voice_sw_30630424.mp3,maonyesho mamani sachu kuwa ndi
common_voice_sw_30630501.mp3,wazirimuki mzazinza alishi
common_voice_sw_35989082.mp3,nisa kwenye maji matumifu
common_voice_sw_35989283.mp3,bonde la mchanga moto mimea ya asilimiarangi
common_voice_sw_35990453.mp3,hadi kanda ya sahihi na mwanzo wa jangwa la sahara kaskazini kabisa
common_voice_sw_35990829.mp3,uji ndi ni ma vile ilitetena kutangazwa m msingi pamoja
common_voice_sw_34115991.mp3,simbi kuchanganya ya vyakula tofauti
common_voice_sw_30574507.mp3,lazima tuki viongozi kuchukua hatua maraka kabla ya watu wengi wasiona hatia kulendwa
common_voice_sw_30574806.mp3,jambo la msingi ni kuwa wazee walidhani mapata ya wawezi kukua vizuri katika familia moja
common_voice_sw_30574898.mp3,bila ku na ni hiyo kuli akafanya kanisa kuwa chomba cha serikali
common_voice_sw_30575010.mp3,mwanasiasa huyu ni mwanataalu mbobez akiwa tayari mwanachama wa vyama vya kitaaluma
common_voice_sw_28744798.mp3,wanatokea afrika kusini kwa sahara
common_voice_sw_28759478.mp3,hawa ni nani
common_voice_sw_30312605.mp3,tamasha la urithi kusha sheria za mamlaka ya hiifadhi tanzania
common_voice_sw_35008037.mp3,alikuwa na elimu ya kawaida ndipo wa kuwakamuaendele kusoma zaidi
common_voice_sw_35008041.mp3,tumekuwa tukiandika kwa miaka mingi sana
common_voice_sw_35008053.mp3,wate nini siku jumapili alifani katika makanisa la weusi mjini cla befla na ne yok
common_voice_sw_35008055.mp3,hadithi za habari na kuzungumnja katika vipengele muhimu
